Show_id,Type,Title,Director,Country,Date_added,Release_year,Duration,Listed_in
568,Movie,Congo,Frank Marshall,India,7-1-2021,1995,108 min,"Action & Adventure, Thrillers"
569,Movie,Dennis the Menace,Nick Castle,India,7-1-2021,1993,96 min,"Children & Family Movies, Comedies"
570,Movie,Dreamy Eyes,Victor Vu,India,7-1-2021,2019,117 min,"Dramas, International Movies, Romantic Movies"
578,TV Show,Masameer County,Malik Nejer,India,7-1-2021,2021,1 Season,"International TV Shows, TV Comedies"
573,Movie,Hampstead,Joel Hopkins,India,7-1-2021,2019,103 min,"Comedies, Dramas, International Movies"
574,Movie,Kung Fu Panda,"John Stevenson, Mark Osborne",India,7-1-2021,2008,94 min,"Children & Family Movies, Comedies"
575,Movie,Kung Fu Panda 2,Jennifer Yuh Nelson,India,7-1-2021,2011,93 min,"Children & Family Movies, Comedies"
576,Movie,Life as We Know It,Greg Berlanti,India,7-1-2021,2010,115 min,"Comedies, Dramas, Romantic Movies"
577,Movie,Mary Magdalene,Garth Davis,India,7-1-2021,2019,120 min,"Dramas, Faith & Spirituality, International Movies"
579,Movie,Memoirs of a Geisha,Rob Marshall,India,7-1-2021,2005,145 min,"Dramas, Romantic Movies"
580,Movie,Midnight Run,Martin Brest,India,7-1-2021,1988,126 min,"Action & Adventure, Classic Movies, Comedies"
582,Movie,Mortal Kombat,Paul W.S. Anderson,India,7-1-2021,1995,101 min,"Action & Adventure, Sci-Fi & Fantasy"
583,Movie,Mother's Day,Garry Marshall,India,7-1-2021,2016,118 min,"Comedies, Dramas"
584,Movie,No Strings Attached,Ivan Reitman,India,7-1-2021,2011,109 min,"Comedies, Romantic Movies"
585,Movie,Not Another Teen Movie,Joel Gallen,India,7-1-2021,2001,89 min,Comedies
586,Movie,Ophelia,Claire McCarthy,India,7-1-2021,2018,106 min,"Dramas, Romantic Movies"
581,Movie,Mobile Suit Gundam Hathaway,Shuko Murase,India,7-1-2021,2021,96 min,"Action & Adventure, Anime Features, International Movies"
587,Movie,Pet Sematary 2,Mary Lambert,India,7-1-2021,1992,101 min,Horror Movies
588,TV Show,Quarantine Tales,"Sidharta Tata, Aco Tenriyagelli, Dian Sastrowardoyo, Ifa Isfansyah, Jason Iskandar",India,7-1-2021,2020,1 Season,"International TV Shows, TV Comedies, TV Dramas"
761,Movie,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,George Ford,India,6-4-2021,2015,60 min,Movies
590,Movie,Red Joan,Trevor Nunn,India,7-1-2021,2019,101 min,"Dramas, International Movies"
592,Movie,Seven Pounds,Gabriele Muccino,India,7-1-2021,2008,123 min,"Dramas, Romantic Movies"
593,Movie,She's Out of My League,Jim Field Smith,India,7-1-2021,2010,106 min,"Comedies, Romantic Movies"
594,Movie,Snow Day,Chris Koch,India,7-1-2021,2000,89 min,"Children & Family Movies, Comedies"
595,Movie,Star Trek,J.J. Abrams,India,7-1-2021,2009,128 min,"Action & Adventure, Sci-Fi & Fantasy"
596,Movie,Stuart Little,Rob Minkoff,India,7-1-2021,1999,85 min,"Children & Family Movies, Comedies"
597,Movie,Sword of Trust,Lynn Shelton,India,7-1-2021,2019,89 min,"Comedies, Dramas, Independent Movies"
598,Movie,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,India,7-1-2021,2006,108 min,"Action & Adventure, Comedies, Sports Movies"
599,Movie,The American,Anton Corbijn,India,7-1-2021,2010,105 min,"Dramas, Thrillers"
600,Movie,The Best of Enemies,Robin Bissell,India,7-1-2021,2019,133 min,Dramas
601,Movie,The Game,David Fincher,India,7-1-2021,1997,129 min,Thrillers
602,Movie,The Karate Kid,John G. Avildsen,India,7-1-2021,1984,127 min,"Action & Adventure, Children & Family Movies, Classic Movies"
603,Movie,The Karate Kid Part II,John G. Avildsen,India,7-1-2021,1986,113 min,"Action & Adventure, Children & Family Movies, Dramas"
604,Movie,The Karate Kid Part III,John G. Avildsen,India,7-1-2021,1989,112 min,"Children & Family Movies, Dramas"
605,Movie,The Life of David Gale,Alan Parker,India,7-1-2021,2003,130 min,Dramas
606,Movie,The Long Riders,Walter Hill,India,7-1-2021,1980,100 min,Action & Adventure
607,Movie,The Queen,Stephen Frears,India,7-1-2021,2006,103 min,"Dramas, International Movies"
608,Movie,The Strangers,Bryan Bertino,India,7-1-2021,2008,85 min,"Horror Movies, Thrillers"
609,Movie,The Sum of All Fears,Phil Alden Robinson,India,7-1-2021,2002,124 min,Action & Adventure
610,Movie,The Tourist,Florian Henckel von Donnersmarck,India,7-1-2021,2010,103 min,"Action & Adventure, Romantic Movies"
611,Movie,Underworld,Len Wiseman,India,7-1-2021,2003,121 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
612,Movie,Underworld: Awakening,"Måns Mårlind, Björn Stein",India,7-1-2021,2012,89 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
613,Movie,Underworld: Rise of the Lycans,Patrick Tatopoulos,India,7-1-2021,2009,92 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
614,Movie,Voiceless,Robert O. Peters,India,7-1-2021,2020,112 min,"Dramas, International Movies, Thrillers"
615,Movie,What Dreams May Come,Vincent Ward,India,7-1-2021,1998,114 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy"
616,Movie,Why Do Fools Fall in Love,Gregory Nava,India,7-1-2021,1998,116 min,"Dramas, Music & Musicals, Romantic Movies"
617,Movie,Working Title,Mary Harron,India,7-1-2021,2019,110 min,Dramas
619,Movie,America: The Motion Picture,Matt Thompson,India,6-30-2021,2021,98 min,"Action & Adventure, Comedies"
620,Movie,Deranged,Jameel Buari,India,6-30-2021,2020,98 min,"Dramas, International Movies"
623,Movie,Lying and Stealing,Matt Aselton,India,6-30-2021,2019,100 min,Thrillers
622,TV Show,Legend of Exorcism,Shen Leping,India,6-30-2021,2020,1 Season,"Anime Series, Crime TV Shows, International TV Shows"
624,Movie,Mommy Issues,Jose Javier Reyes,India,6-30-2021,2021,90 min,"Comedies, Dramas, International Movies"
625,Movie,Prime Time,Jakub Piątek,India,6-30-2021,2021,92 min,"Dramas, International Movies, Thrillers"
627,TV Show,Sophie: A Murder in West Cork,John Dower,India,6-30-2021,2021,1 Season,"British TV Shows, Crime TV Shows, Docuseries"
630,Movie,A Way Back Home,B. T Thomas,India,6-28-2021,2020,82 min,"Dramas, International Movies"
633,Movie,Wanted,Nibal Arakji,India,6-28-2021,2019,90 min,"Comedies, International Movies"
631,Movie,Killing Them Softly,Andrew Dominik,India,6-28-2021,2012,97 min,Dramas
634,Movie,Into the Wind,Sofie Šustková,India,6-26-2021,2018,76 min,"Dramas, Independent Movies, International Movies"
635,Movie,Wonder Boy,Anissa Bonnefont,India,6-26-2021,2019,83 min,"Documentaries, International Movies"
636,Movie,Here Comes the Rain,Bahij Hojeij,India,6-25-2021,2010,101 min,"Dramas, International Movies"
637,Movie,The Ice Road,Jonathan Hensleigh,India,6-25-2021,2021,109 min,Action & Adventure
638,TV Show,Ray,"Srijit Mukherji, Vasan Bala, Abhishek Chaubey",India,6-25-2021,2021,1 Season,"International TV Shows, TV Dramas, TV Mysteries"
644,Movie,The Seventh Day,Justin P. Lange,India,6-24-2021,2021,87 min,Horror Movies
653,Movie,Osuofia in London II,Kingsley Ogoro,India,6-22-2021,2004,70 min,"Comedies, Dramas, International Movies"
651,Movie,O Vendedor de Sonhos,Jayme Monjardim,India,6-22-2021,2016,96 min,"Dramas, International Movies"
652,Movie,Osuofia in London,Kingsley Ogoro,India,6-22-2021,2003,84 min,"Comedies, Dramas, International Movies"
647,Movie,The House of Flowers: The Movie,Manolo Caro,India,6-23-2021,2021,88 min,"Comedies, International Movies, Music & Musicals"
655,Movie,#Selfie,Cristina Jacob,India,6-21-2021,2014,125 min,"Comedies, Dramas, International Movies"
656,Movie,#Selfie 69,Cristina Jacob,India,6-21-2021,2016,119 min,"Comedies, Dramas, International Movies"
657,Movie,Love Is a Story,Cristina Jacob,India,6-21-2021,2015,105 min,"International Movies, Music & Musicals, Romantic Movies"
645,Movie,Good on Paper,Kimmy Gatewood,India,6-23-2021,2021,94 min,"Comedies, Romantic Movies"
646,Movie,Murder by the Coast,Tània Balló,India,6-23-2021,2021,89 min,"Documentaries, International Movies"
650,Movie,Broken,Anurin Nwunembom,India,6-22-2021,2019,108 min,"Dramas, International Movies, Romantic Movies"
665,TV Show,Cleo & Cuquin,Fernando Moro,India,6-19-2021,2020,2 Seasons,Kids' TV
677,TV Show,Riverdale,Rob Seidenglanz,India,6-19-2021,2019,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries"
667,TV Show,Gameboys Level-Up Edition,Ivan Andrew Payawal,India,6-19-2021,2020,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
673,Movie,Mobile Suit Gundam: Char's Counterattack,Yoshiyuki Tomino,India,6-19-2021,1988,120 min,"Action & Adventure, Anime Features, International Movies"
671,Movie,Mobile Suit Gundam II: Soldiers of Sorrow,"Yoshiyuki Tomino, Yoshikazu Yasuhiko",India,6-19-2021,1981,133 min,"Action & Adventure, Anime Features, International Movies"
672,Movie,Mobile Suit Gundam III: Encounters in Space,"Yoshiyuki Tomino, Yoshikazu Yasuhiko",India,6-19-2021,1982,140 min,"Action & Adventure, Anime Features, International Movies"
682,TV Show,They've Gotta Have Us,Simon Frederick,India,6-19-2021,2018,1 Season,"British TV Shows, Docuseries"
688,Movie,Jagame Thandhiram,Karthik Subbaraj,India,6-18-2021,2021,159 min,"Action & Adventure, Dramas, International Movies"
686,Movie,Fatherhood,Paul Weitz,India,6-18-2021,2021,111 min,Dramas
689,Movie,Kambili: The Whole 30 Yards,Kayode Kasum,India,6-18-2021,2020,119 min,"Comedies, International Movies, Romantic Movies"
693,TV Show,The Rational Life,Hsu Fu-chun,India,6-18-2021,2021,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
695,Movie,Aziza,Soudade Kaadan,India,6-17-2021,2019,13 min,"Comedies, Dramas, Independent Movies"
694,Movie,Ali & Ratu Ratu Queens,Lucky Kuswandi,India,6-17-2021,2021,101 min,"Comedies, Dramas, International Movies"
696,Movie,Besieged Bread,Soudade Kaadan,India,6-17-2021,2015,12 min,"Dramas, International Movies"
699,Movie,Fan Girl,Antoinette Jadaone,India,6-17-2021,2020,101 min,"Dramas, Independent Movies, International Movies"
763,Movie,Sweet & Sour,Lee Kae-byeok,India,6-4-2021,2021,103 min,"Comedies, International Movies, Romantic Movies"
684,Movie,A Family,Michihito Fujii,India,6-18-2021,2021,135 min,"Dramas, International Movies"
690,Movie,Mobile Suit Gundam I,"Yoshiyuki Tomino, Yoshikazu Yasuhiko",India,6-18-2021,1981,139 min,"Action & Adventure, Anime Features, Classic Movies"
691,Movie,Rurouni Kenshin: The Final,Keishi Otomo,India,6-18-2021,2021,137 min,"Action & Adventure, International Movies"
705,Movie,A Man For The Week End,Achille Brice,India,6-16-2021,2018,95 min,"Comedies, Dramas, International Movies"
702,Movie,Red Snow,Marie Clements,India,6-17-2021,2019,96 min,Dramas
703,Movie,Silver Linings Playbook,David O. Russell,India,6-17-2021,2012,122 min,"Comedies, Dramas, Independent Movies"
708,TV Show,Let's Eat,Sarawut Wichiensarn,India,6-16-2021,2021,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
706,Movie,Biking Borders,Max Jabs,India,6-16-2021,2019,89 min,"Documentaries, International Movies, Sports Movies"
713,Movie,Silver Skates,Michael Lockshin,India,6-16-2021,2020,138 min,"Action & Adventure, Dramas, International Movies"
709,Movie,Lowriders,Ricardo de Montreuil,India,6-16-2021,2016,98 min,"Dramas, Independent Movies"
712,Movie,Security,Peter Chelsom,India,6-16-2021,2021,119 min,"Dramas, International Movies, Thrillers"
717,Movie,FTA,Francine Parker,India,6-15-2021,1972,104 min,Documentaries
719,Movie,Life of Crime,Daniel Schechter,India,6-15-2021,2013,101 min,"Comedies, Independent Movies"
782,Movie,Black Holes | The Edge of All We Know,Peter Galison,India,6-2-2021,2021,99 min,Documentaries
722,Movie,Rogue Warfare: Death of a Nation,Mike Gunther,India,6-15-2021,2020,99 min,Action & Adventure
723,Movie,Sir! No Sir!,David Zeiger,India,6-15-2021,2005,84 min,Documentaries
724,TV Show,The American Bible Challenge,Michael Simon,India,6-15-2021,2014,1 Season,Reality TV
725,Movie,The Reason I Jump,Jerry Rothwell,India,6-15-2021,2021,82 min,Documentaries
727,TV Show,Metallica: Some Kind of Monster,"Joe Berlinger, Bruce Sinofsky",India,6-13-2021,2014,1 Season,TV Shows
728,Movie,Picture a Scientist,"Ian Cheney, Sharon Shattuck",India,6-13-2021,2020,97 min,Documentaries
729,Movie,The Devil Below,Bradley Parker,India,6-13-2021,2021,89 min,Horror Movies
736,Movie,Sarbath,Prabhakaran,India,6-11-2021,2021,113 min,"Comedies, Dramas, International Movies"
737,Movie,Skater Girl,Manjari Makijany,India,6-11-2021,2021,110 min,"Children & Family Movies, Dramas, International Movies"
738,TV Show,Trese,Jay Oliva,India,6-11-2021,2021,1 Season,"Anime Series, Crime TV Shows, TV Horror"
740,Movie,Wish Dragon,Chris Appelhans,India,6-11-2021,2021,102 min,"Children & Family Movies, Comedies"
720,TV Show,Power Rangers Dino Fury,Not Given,India,6-15-2021,2021,1 Season,Kids' TV
741,Movie,A Haunted House 2,Michael Tiddes,India,6-10-2021,2014,86 min,"Comedies, Horror Movies"
742,Movie,Blind Intersections,Lara Saba,India,6-10-2021,2012,91 min,"Dramas, International Movies"
743,Movie,Camellia Sisters,"Bao Nhan, Namcito",India,6-10-2021,2021,117 min,"Dramas, International Movies"
744,Movie,Copenhagen,Mark Raso,India,6-10-2021,2014,99 min,"Dramas, Independent Movies, Romantic Movies"
760,Movie,Fireplace 4K: Classic Crackling Fireplace from Fireplace for Your Home,George Ford,India,6-4-2021,2015,60 min,Movies
746,Movie,Until Midnight,Tariq Alkazim,India,6-10-2021,2019,77 min,"International Movies, Thrillers"
747,Movie,Awake,Mark Raso,India,6-9-2021,2021,97 min,"Dramas, Thrillers"
748,Movie,Confusion Na Wa,Kenneth Gyang,India,6-9-2021,2013,106 min,"Comedies, Dramas, International Movies"
751,Movie,Tragic Jungle,Yulene Olaizola,India,6-9-2021,2021,97 min,"Dramas, Independent Movies, International Movies"
753,Movie,Vampire Academy,Mark Waters,India,6-7-2021,2014,104 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy"
755,Movie,A Private War,Matthew Heineman,India,6-5-2021,2018,110 min,"Dramas, Independent Movies"
757,Movie,Small Chops,Robert Peters,India,6-5-2021,2020,98 min,"Dramas, International Movies, Romantic Movies"
758,Movie,Breaking Boundaries: The Science Of Our Planet,Jonathan Clay,India,6-4-2021,2021,74 min,Documentaries
759,TV Show,Feel Good,Ally Pankiw,India,6-4-2021,2021,2 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas"
772,TV Show,Pretty Guardian Sailor Moon Eternal The Movie,Chiaki Kon,India,6-3-2021,2021,1 Season,TV Shows
765,Movie,Trippin' with the Kandasamys,Jayan Moodley,India,6-4-2021,2021,94 min,"Comedies, International Movies, Romantic Movies"
766,Movie,Xtreme,Daniel Benmayor,India,6-4-2021,2021,112 min,"Action & Adventure, International Movies"
767,Movie,Alan Saldaña: Locked Up,Alex Díaz,India,6-3-2021,2021,49 min,Stand-Up Comedy
769,Movie,Dancing Queens,Helena Bergström,India,6-3-2021,2021,111 min,"Comedies, Dramas, International Movies"
770,Movie,From Stress to Happiness,"Alejandro De Grazia, Juan Stadler",India,6-3-2021,2020,58 min,"Documentaries, International Movies"
771,Movie,Myriam Fares: The Journey,Myriam Fares,India,6-3-2021,2021,72 min,"Documentaries, International Movies, Music & Musicals"
774,Movie,The Girl and the Gun,Rae Red,India,6-3-2021,2019,78 min,"Dramas, International Movies, Thrillers"
775,Movie,2 Hearts,Lance Hool,India,6-2-2021,2020,101 min,"Dramas, Faith & Spirituality, Romantic Movies"
776,Movie,A Perfect Ending,Nicole Conn,India,6-2-2021,2012,110 min,"Dramas, Independent Movies, LGBTQ Movies"
777,Movie,American Outlaws,Les Mayfield,India,6-2-2021,2001,94 min,Action & Adventure
778,Movie,And Then Came Lola,"Ellen Seidler, Megan Siler",India,6-2-2021,2009,70 min,"Comedies, Independent Movies, LGBTQ Movies"
780,Movie,Battlefield Earth,Roger Christian,India,6-2-2021,2000,118 min,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy"
783,Movie,Bliss,Lance Young,India,6-2-2021,1997,103 min,"Dramas, Romantic Movies"
784,Movie,Carnaval,Leandro Neri,India,6-2-2021,2021,95 min,"Comedies, International Movies, Music & Musicals"
785,Movie,Cloudburst,Thom Fitzgerald,India,6-2-2021,2011,93 min,"Comedies, Dramas, Independent Movies"
787,Movie,Company of Heroes,Don Michael Paul,India,6-2-2021,2013,101 min,"Action & Adventure, Dramas"
788,Movie,Cradle 2 the Grave,Andrzej Bartkowiak,India,6-2-2021,2003,101 min,Action & Adventure
789,Movie,Domestic Disturbance,Harold Becker,India,6-2-2021,2001,89 min,Thrillers
791,Movie,Dream/Killer,Andrew Jenks,India,6-2-2021,2015,109 min,Documentaries
792,Movie,Felon,Ric Roman Waugh,India,6-2-2021,2008,104 min,"Action & Adventure, Dramas"
793,Movie,Flipped,Rob Reiner,India,6-2-2021,2010,90 min,"Comedies, Dramas, Romantic Movies"
794,Movie,Fools Rush In,Andy Tennant,India,6-2-2021,1997,109 min,"Comedies, Romantic Movies"
795,Movie,Gold Statue,Tade Ogidan,India,6-2-2021,2019,145 min,"Comedies, Dramas, International Movies"
797,Movie,Hostel: Part III,Scott Spiegel,India,6-2-2021,2011,88 min,"Cult Movies, Horror Movies"
798,Movie,I Am Sam,Jessie Nelson,India,6-2-2021,2001,132 min,Dramas
799,Movie,Love Jones,Theodore Witcher,India,6-2-2021,1997,109 min,"Comedies, Dramas, Independent Movies"
800,Movie,Million Dollar Baby,Clint Eastwood,India,6-2-2021,2004,133 min,"Dramas, Sports Movies"
801,Movie,Mosquita y Mari,Aurora Guerrero,India,6-2-2021,2012,85 min,"Dramas, Independent Movies, LGBTQ Movies"
802,Movie,Never Back Down 2: The Beatdown,Michael Jai White,India,6-2-2021,2011,104 min,"Action & Adventure, Dramas, Sports Movies"
803,Movie,Ninja Assassin,James McTeigue,India,6-2-2021,2009,99 min,Action & Adventure
804,TV Show,Ouran High School Host Club,Takuya Igarashi,India,6-2-2021,2006,1 Season,"Anime Series, Romantic TV Shows, Teen TV Shows"
805,Movie,Population 436,Michelle MacLaren,India,6-2-2021,2006,93 min,"Horror Movies, Thrillers"
816,Movie,The Girl King,Mika Kaurismäki,India,6-2-2021,2015,106 min,"Dramas, International Movies, LGBTQ Movies"
809,Movie,Sniper: Legacy,Don Michael Paul,India,6-2-2021,2014,98 min,Action & Adventure
810,Movie,Starsky & Hutch,Todd Phillips,India,6-2-2021,2004,101 min,"Action & Adventure, Comedies"
811,Movie,Streets of Fire,Walter Hill,India,6-2-2021,1984,94 min,"Action & Adventure, Classic Movies, Cult Movies"
813,Movie,Swordfish,Dominic Sena,India,6-2-2021,2001,99 min,Action & Adventure
807,Movie,Seven Souls in the Skull Castle: Season Moon Jogen,Hidenori Inoue,India,6-2-2021,2017,204 min,"Action & Adventure, Dramas, International Movies"
815,Movie,The Four Seasons,Alan Alda,India,6-2-2021,1981,108 min,"Comedies, Romantic Movies"
817,Movie,The Interpreter,Sydney Pollack,India,6-2-2021,2005,128 min,Thrillers
818,Movie,The Meddler,Lorene Scafaria,India,6-2-2021,2015,104 min,"Comedies, Dramas, Independent Movies"
812,Movie,Super Monsters: Once Upon a Rhyme,Steve Ball,India,6-2-2021,2021,25 min,Children & Family Movies
808,Movie,Seven Souls in the Skull Castle: Season Moon Kagen,Hidenori Inoue,India,6-2-2021,2017,212 min,"Action & Adventure, Dramas, International Movies"
